message,cod,city_id,calctime,cnt,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,weather.id,weather.main,weather.description,weather.icon
Count: 168,200,2783293,0.004748685,168,1586865600,282.62,278.21,1028,45,281.15,284.26,3.1,40,75,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.004748685,168,1586869200,283.11,279.92,1028,46,282.04,284.82,1.5,0,75,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.004748685,168,1586872800,283.72,279.09,1027,45,282.04,285.93,3.6,70,75,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.004748685,168,1586876400,283.82,279.47,1027,43,281.48,285.93,3.1,40,75,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.004748685,168,1586880000,283.73,280.07,1027,43,281.48,285.93,2.1,10,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.004748685,168,1586883600,283.51,280.43,1027,66,281.48,285.37,2.6,60,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.004748685,168,1586887200,282.49,278.57,1027,49,280.37,284.26,2.6,80,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.004748685,168,1586890800,280.78,278.01,1027,66,278.71,282.59,1.5,70,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.004748685,168,1586894400,279.5,276.22,1027,56,277.59,281.48,1.5,100,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.004748685,168,1586898000,278.65,276.24,1027,65,275.93,280.93,0.5,30,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1586901600,277.86,275.45,1026,69,274.82,280.37,0.5,40,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1586905200,277.23,273.76,1026,65,274.15,279.82,1.74,63,24,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586908800,276.79,274.24,1026,69,274.15,279.26,0.5,0,24,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586912400,276.54,273.36,1026,73,274.26,278.71,1.5,30,24,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586916000,275.98,273.58,1026,79,273.15,278.71,0.5,0,20,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586919600,275.76,273.33,1026,79,273.15,278.15,0.5,0,20,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586923200,275.4,272.57,1026,79,273.15,278.15,1.0,50,20,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586926800,274.97,271.97,1025,74,272.15,278.15,1.0,0,57,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1586930400,275.84,272.6,1025,74,273.71,278.71,1.5,130,57,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1586934000,278.37,275.66,1026,80,275.93,280.93,1.5,110,57,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1586937600,281.69,279.21,1026,70,279.15,283.71,1.5,120,97,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1586941200,284.04,280.85,1025,53,282.15,285.93,2.1,110,97,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1586944800,285.12,282.38,1025,50,283.71,285.93,1.5,130,97,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1586948400,286.64,283.01,1024,43,284.26,288.71,2.6,0,71,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1586952000,287.62,284.38,1024,41,285.15,289.26,2.1,110,71,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1586955600,288.87,285.81,1023,41,287.04,291.48,2.1,120,11,801,Clouds,few clouds,02d
Count: 168,200,2783293,0.00579988,168,1586959200,289.71,286.47,1022,36,287.04,292.04,2.1,0,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1586962800,290.38,286.7,1021,33,287.59,292.04,2.6,130,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1586966400,290.66,287.78,1021,33,287.04,292.04,1.5,90,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1586970000,290.45,287.77,1020,59,285.93,292.04,3.6,100,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1586973600,289.36,285.37,1020,36,285.15,291.48,3.1,90,0,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1586977200,286.95,284.55,1020,59,283.15,290.37,2.1,70,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1586980800,284.83,282.35,1020,66,282.04,287.59,2.1,60,16,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586984400,283.97,280.29,1019,50,280.93,287.04,2.6,60,16,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586988000,282.98,279.93,1019,50,280.93,285.37,1.5,40,16,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586991600,282.05,279.34,1019,53,279.82,284.82,1.0,60,20,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586995200,281.44,278.59,1019,61,278.71,284.15,1.5,60,20,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1586998800,280.73,278.78,1018,70,277.59,284.15,0.5,120,12,801,Clouds,few clouds,02n
Count: 168,200,2783293,0.00579988,168,1587002400,280.47,278.47,1017,80,277.59,283.71,1.0,100,87,804,Clouds,overcast clouds,04n
Count: 168,200,2783293,0.00579988,168,1587006000,279.71,277.76,1017,75,277.15,282.59,0.5,90,87,804,Clouds,overcast clouds,04n
Count: 168,200,2783293,0.00579988,168,1587009600,279.19,277.5,1017,86,276.15,282.04,0.5,0,87,804,Clouds,overcast clouds,04n
Count: 168,200,2783293,0.00579988,168,1587013200,278.71,276.44,1016,93,275.15,282.15,1.5,60,90,701,Mist,mist,50d
Count: 168,200,2783293,0.00579988,168,1587016800,279.43,277.59,1016,80,276.48,283.15,0.5,80,43,802,Clouds,scattered clouds,03d
Count: 168,200,2783293,0.00579988,168,1587020400,282.92,281.6,1017,76,280.93,284.82,0.5,0,43,802,Clouds,scattered clouds,03d
Count: 168,200,2783293,0.00579988,168,1587024000,287.11,284.21,1017,41,284.26,289.26,1.5,140,21,801,Clouds,few clouds,02d
Count: 168,200,2783293,0.00579988,168,1587027600,289.67,287.92,1016,42,287.04,290.93,0.5,0,21,801,Clouds,few clouds,02d
Count: 168,200,2783293,0.00579988,168,1587031200,290.86,287.32,1016,29,288.71,292.15,2.1,70,21,801,Clouds,few clouds,02d
Count: 168,200,2783293,0.00579988,168,1587034800,293.52,290.06,1016,30,290.37,295.93,2.6,110,61,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1587038400,294.58,290.94,1015,26,291.15,296.48,2.6,160,61,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1587042000,295.07,291.85,1015,26,289.26,296.48,2.1,170,51,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1587045600,295.85,293.6,1015,27,293.15,297.59,1.0,0,94,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1587049200,295.36,293.74,1015,31,289.26,298.15,0.5,0,94,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1587052800,295.52,292.19,1014,28,292.59,298.15,2.6,350,94,804,Clouds,overcast clouds,04d
Count: 168,200,2783293,0.00579988,168,1587056400,294.3,292.16,1014,31,290.93,296.15,1.0,0,72,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1587060000,293.09,290.57,1014,43,289.26,294.82,2.6,250,72,803,Clouds,broken clouds,04d
Count: 168,200,2783293,0.00579988,168,1587063600,290.56,287.29,1015,39,287.04,293.71,2.6,40,72,803,Clouds,broken clouds,04n
Count: 168,200,2783293,0.00579988,168,1587067200,288.14,285.62,1015,45,284.82,290.37,1.5,20,17,500,Rain,light rain,10n
Count: 168,200,2783293,0.00579988,168,1587070800,287.2,283.92,1016,48,284.26,290.15,2.6,30,17,500,Rain,light rain,10n
Count: 168,200,2783293,0.00579988,168,1587074400,286.48,283.73,1016,54,283.71,289.15,2.1,20,17,500,Rain,light rain,10n
Count: 168,200,2783293,0.00579988,168,1587078000,285.71,282.86,1016,62,283.15,288.15,2.6,40,9,500,Rain,light rain,10n
Count: 168,200,2783293,0.00579988,168,1587081600,285.0,281.83,1016,58,283.15,287.04,2.6,50,9,500,Rain,light rain,10n
Count: 168,200,2783293,0.00579988,168,1587085200,284.15,281.53,1016,66,282.04,286.15,2.1,40,0,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1587088800,283.68,280.98,1016,66,282.04,285.37,2.1,60,5,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1587092400,282.99,280.21,1016,76,281.48,284.26,2.6,50,5,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1587096000,282.36,279.3,1016,81,280.93,283.71,3.1,60,5,800,Clear,clear sky,01n
Count: 168,200,2783293,0.00579988,168,1587099600,281.75,278.38,1017,76,280.37,282.59,3.1,50,9,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1587103200,281.96,276.58,1017,70,280.37,283.15,5.7,60,9,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1587106800,283.25,279.07,1017,66,282.04,284.26,4.1,60,9,800,Clear,clear sky,01d
Count: 168,200,2783293,0.00579988,168,1587110400,284.71,280.23,1017,61,283.15,286.48,4.6,70,16,801,Clouds,few clouds,02d
Count: 168,200,2783293,0.00579988,168,1587114000,286.22,281.87,1017,58,284.15,288.15,4.6,60,16,801,Clouds,few clouds,02d
