message,cod,city_id,calctime,cnt,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,weather.id,weather.main,weather.description,weather.icon
Count: 168,200,2799369,0.027987111,168,1583089200,279.17,274.45,991,81,278.15,280.37,4.6,240,100,804,Clouds,overcast clouds,04n
Count: 168,200,2799369,0.027987111,168,1583092800,278.55,274.22,992,86,277.59,279.26,4.1,240,53,803,Clouds,broken clouds,04n
Count: 168,200,2799369,0.027987111,168,1583096400,278.38,272.73,992,80,277.59,279.26,5.7,230,20,801,Clouds,few clouds,02n
Count: 168,200,2799369,0.027987111,168,1583100000,278.02,273.95,992,86,277.59,278.71,3.6,210,53,803,Clouds,broken clouds,04n
Count: 168,200,2799369,0.027987111,168,1583103600,277.47,274.36,992,86,276.48,278.15,2.1,240,49,802,Clouds,scattered clouds,03n
Count: 168,200,2799369,0.027987111,168,1583107200,277.47,274.36,991,86,276.48,278.15,2.1,170,49,802,Clouds,scattered clouds,03n
Count: 168,200,2799369,0.027987111,168,1583110800,277.65,273.87,991,86,277.04,278.15,3.1,190,34,802,Clouds,scattered clouds,03n
Count: 168,200,2799369,0.027987111,168,1583114400,277.89,271.63,990,86,277.15,278.71,6.7,170,100,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583118000,277.91,272.35,989,86,277.04,278.71,5.7,170,100,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583121600,277.86,273.81,987,100,277.04,278.71,4.1,140,100,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583125200,278.28,273.76,987,93,277.59,278.71,4.6,160,99,701,Mist,mist,50n
Count: 168,200,2799369,0.027987111,168,1583128800,278.61,274.36,986,100,278.15,279.26,4.6,170,99,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583132400,278.94,273.78,986,93,278.15,279.82,5.7,180,99,500,Rain,light rain,10d
Count: 168,200,2799369,0.027987111,168,1583136000,279.11,274.91,987,87,278.71,279.82,4.1,180,75,310,Drizzle,light intensity drizzle rain,09d
Count: 168,200,2799369,0.027987111,168,1583139600,279.36,275.05,986,93,278.71,279.82,4.6,180,75,500,Rain,light rain,10d
Count: 168,200,2799369,0.027987111,168,1583143200,279.85,276.91,987,100,279.15,280.93,3.1,190,75,500,Rain,light rain,10d
Count: 168,200,2799369,0.027987111,168,1583146800,280.5,278.41,987,100,279.82,281.48,2.1,220,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583150400,280.77,278.3,987,87,280.15,282.04,2.1,240,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583154000,281.16,278.21,987,81,280.37,281.48,2.6,280,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583157600,281.2,276.85,988,81,280.15,282.04,4.6,280,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583161200,280.68,275.17,989,93,279.82,281.48,6.7,330,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583164800,280.11,274.79,991,81,279.82,280.93,5.7,330,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583168400,280.01,273.97,992,81,279.82,280.37,6.7,320,100,500,Rain,light rain,10d
Count: 168,200,2799369,0.027987111,168,1583172000,279.33,274.8,994,75,278.71,280.37,4.1,310,100,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583175600,278.41,274.44,995,75,276.48,280.15,3.1,290,100,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583179200,277.58,273.13,995,75,275.93,279.82,3.6,280,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583182800,277.06,273.37,996,80,274.82,279.26,2.6,230,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583186400,277.15,274.17,997,93,275.37,279.82,2.1,250,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583190000,277.16,270.35,997,70,274.82,279.82,6.7,300,4,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583193600,276.85,270.7,998,70,273.71,280.15,5.7,290,4,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583197200,276.36,270.57,999,70,274.26,279.15,5.1,300,11,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583200800,275.66,271.94,999,87,274.26,278.15,2.6,260,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583204400,275.1,270.95,1000,87,273.71,276.15,3.1,230,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583208000,274.64,271.1,1000,86,273.71,275.37,2.1,230,0,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583211600,274.63,270.74,1000,86,273.71,275.93,2.6,210,4,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583215200,274.42,270.15,1000,86,273.71,275.37,3.1,190,4,800,Clear,clear sky,01n
Count: 168,200,2799369,0.027987111,168,1583218800,274.91,271.92,1001,90,274.15,276.15,1.5,220,4,800,Clear,clear sky,01d
Count: 168,200,2799369,0.027987111,168,1583222400,275.99,272.82,1001,93,274.82,277.04,2.1,200,20,801,Clouds,few clouds,02d
Count: 168,200,2799369,0.027987111,168,1583226000,277.67,273.19,1001,86,276.15,279.26,4.1,220,20,801,Clouds,few clouds,02d
Count: 168,200,2799369,0.027987111,168,1583229600,279.65,274.86,1001,87,278.15,281.48,5.1,230,20,801,Clouds,few clouds,02d
Count: 168,200,2799369,0.027987111,168,1583233200,280.35,276.54,1002,81,279.15,281.48,3.6,230,20,801,Clouds,few clouds,02d
Count: 168,200,2799369,0.027987111,168,1583236800,280.9,275.34,1002,70,279.82,282.04,5.7,230,40,802,Clouds,scattered clouds,03d
Count: 168,200,2799369,0.027987111,168,1583240400,280.85,278.19,1003,81,278.71,282.59,2.1,230,40,802,Clouds,scattered clouds,03d
Count: 168,200,2799369,0.027987111,168,1583244000,281.32,275.48,1002,70,280.15,282.59,6.2,230,40,802,Clouds,scattered clouds,03d
Count: 168,200,2799369,0.027987111,168,1583247600,281.39,275.57,1003,70,280.93,282.04,6.2,230,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583251200,281.14,274.57,1003,70,280.15,282.04,7.2,230,75,803,Clouds,broken clouds,04d
Count: 168,200,2799369,0.027987111,168,1583254800,280.16,272.75,1005,81,278.71,281.48,8.7,280,84,502,Rain,heavy intensity rain,10d
Count: 168,200,2799369,0.027987111,168,1583258400,279.3,275.3,1005,81,278.15,280.93,3.6,270,62,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583262000,278.65,275.24,1006,81,276.48,280.37,2.6,250,62,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583265600,278.45,275.71,1007,93,277.04,280.37,2.1,240,68,500,Rain,light rain,10n
Count: 168,200,2799369,0.027987111,168,1583269200,278.93,273.4,1008,81,277.59,280.37,5.7,290,68,500,Rain,light rain,10n
